conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment_pakar
1.94E+18,Fri Jul 04 23:37:39 +0000 2025,20,@LexWu_13 Faktor efisiensi duitnya sekarang mengalir ke MBG Koperasi Merah Putih dan Danantara. Harusnya suruh 3 pilar itu menggerakkan ekonomi,1.94E+18,,LexWu_13,in,,0,0,2,https://x.com/undefined/status/1941280276384186607,8.53E+17,,negatif
1.94E+18,Fri Jul 04 23:27:21 +0000 2025,0,@tvOneNews Kalo diperhatikan dgn teliti mirip pemerintah konoha gak bisa dipercaya bilang mau efisiensi tp hutang nambah terus omongan nya ruwet kayak jembut,1.94E+18,,tvOneNews,in,,0,0,0,https://x.com/undefined/status/1941277682630861081,1.51E+18,,negatif
1.94E+18,Fri Jul 04 23:25:04 +0000 2025,61,@LexWu_13 Pajak naik pungli merajalela fasilitas umum dan jalan jelek udah gaji kecil malah turun pula kena efisiensi anggaran. Yg diatas malah ngambur-ngamburin duit. Gini banget jadi WNI,1.94E+18,,LexWu_13,in,,1,0,4,https://x.com/undefined/status/1941277107361021959,9.22E+17,,negatif
1.94E+18,Fri Jul 04 23:22:35 +0000 2025,4,@tempodotco Masih ingat dulu efisiensi di Kantor sampai untuk foto copy pakai kertas bekas rapat2 hanya disuguhi air putih. Tapi pengadaan barang dan jasa tidak tersentuh sama sekali efisiensinya.,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941276482338423164,1.40E+18,,negatif
1.94E+18,Fri Jul 04 23:11:58 +0000 2025,0,APA ITU EFISIENSI!?,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941273813561581696,1.30E+18,,netral
1.94E+18,Fri Jul 04 23:05:18 +0000 2025,0,@kompascom Efisiensi menteri umkm yang tidak KM ,1.94E+18,,kompascom,in,,0,0,0,https://x.com/undefined/status/1941272134376116391,226998446,,negatif
1.94E+18,Fri Jul 04 23:01:26 +0000 2025,0,Konektivitas adalah salah satu bentuk perjuangan efisiensi waktu bagi yang membutuhkan. Waktu itu adalah hal yang paling berharga di dunia ini sebab waktu itu tidak dapat kembali ataupun diulang. Dan waktu itupun terus berjalan bagi manusia waktu tidak boleh dibuang percuma.,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941271159150195052,3600510972,,positif
1.94E+18,Fri Jul 04 23:00:40 +0000 2025,0,WFA di Pemprov Sulsel tak Pengaruhi Kinerja Pegawai https://t.co/CAQNHxZ8r2 WFA itu salah satu strategi kita untuk memastikan bahwa produktivitas kerja di satu sisi bisa terjaga di sisi lain juga efisiensi sumber daya juga bisa berjalan. Misalnya tidak usah jauh-jauh kan ,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941270966627189082,2810878578,,positif
1.94E+18,Fri Jul 04 22:52:31 +0000 2025,0,@c000kiesncream @kemgelapan Yang katanya efisiensi ,1.94E+18,,c000kiesncream,in,,0,0,0,https://x.com/undefined/status/1941268914966757618,1.08E+18,,negatif
1.94E+18,Fri Jul 04 22:45:06 +0000 2025,0,@ARSIPAJA Efisiensi efisien taik kucing ,1.94E+18,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1941267051211112648,1.66E+18,,negatif
1.94E+18,Fri Jul 04 22:44:55 +0000 2025,3,@tempodotco Etika dan moral pejabat makin rusak. Istrinya tour Eropa di saat rakyat Indonesia sedang dalam kondisi tidak baik-baik saja dan presiden sibuk menggaungkan efisiensi.,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941267006139007137,1313287898,,negatif
1.94E+18,Fri Jul 04 22:42:17 +0000 2025,5,@kompascom Pak Prabowo anda ini serius ga sih mau Efisiensi Apbn???,1.94E+18,,kompascom,in,,0,0,0,https://x.com/undefined/status/1941266341195022474,2611677102,,negatif
1.94E+18,Fri Jul 04 22:41:54 +0000 2025,0,PLN UP3 Cikupa menambah daya listrik PT Mayora Tbk menjadi 22 juta VA guna mendukung ekspansi industri makanan-minuman nasional dan efisiensi produksi. https://t.co/tKLqBmF62Z,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941266245925613957,1.84E+18,,positif
1.94E+18,Fri Jul 04 22:37:07 +0000 2025,0,Ini yang kata nya Efisiensi ? (Makin kesini tambah kesana) @Gerindra @golkarpedia https://t.co/2pGrMOYf3Q,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941265042399428708,1.87E+18,,negatif
1.94E+18,Fri Jul 04 22:34:59 +0000 2025,1,@k_tuaethnic @MurtadhaOne1 banyak kedubes yg kena efisiensi kdg dubesnya yg keluar duit dr saku pribadi,1.94E+18,,k_tuaethnic,in,,0,0,0,https://x.com/undefined/status/1941264503792074886,1135526713,,negatif
1.94E+18,Fri Jul 04 19:29:10 +0000 2025,15,@kompascom Katanya efisiensi? https://t.co/EvdS0utKbo,1.94E+18,https://pbs.twimg.com/media/GvCXP4RW8AAQSYk.jpg,kompascom,in,,1,2,5,https://x.com/undefined/status/1941217741203177885,1.40E+18,,negatif
1.94E+18,Fri Jul 04 19:25:23 +0000 2025,0,smwa aja di efisiensi anjg https://t.co/EoGj23h91g,1.94E+18,https://pbs.twimg.com/media/GvCWX8-acAAkuZv.jpg,,in,,0,0,0,https://x.com/undefined/status/1941216791981850936,1.29E+18,,negatif
1.94E+18,Fri Jul 04 19:07:06 +0000 2025,0,Kata Efisiensi anggaran hingga MBG yg seharus Rp15rebu per BOCIL dipangkas jadi Rp10rebu..lalu dipangkas lagi jadi Rp.8rebu..sementera ISTRI MENTERI DAN PEJABATBJALAN2 KELILING DUNIA PAKE UANG RAKYAT.. Ternyata EFISIENSI YG DIKATAKAN PAK PRABOWO ADALAH EFISIENSI TAIK...,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941212188603187483,1.16E+18,,negatif
1.94E+18,Fri Jul 04 19:01:47 +0000 2025,1,Nyandangin nama negara2 tsb sm UMKM aja udh ga masok. Ad brp sih UMKM indo d negara2 tsb? Misi budaya? ktanya efisiensi? Dia wajib hadir? Kan d sana ad KBRI yg bsa jd perwakilan jd ga ush lagi keluarin anggaran untuk kunjungan ISTRI si menteri ini. Ini emg sengaja aj mau liburan,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941210849559052540,1.45E+18,,negatif
1.94E+18,Fri Jul 04 18:53:54 +0000 2025,0,kasian amat jir pdhl pkm ini bnr2 peluang gede mlh kena efisiensi ajg,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941208865368047739,1.44E+18,,negatif
1.94E+18,Fri Jul 04 18:53:20 +0000 2025,1,@tanyarlfes tim kalo tab wifi only udah cukup ️ selain efisiensi budget kebutuhan tab akupun selalu di indoor (nonton ngerjain tugas main game dll). kalo untuk sosmed an langsung HP https://t.co/BUeEBtPGef,1.94E+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1941208726335258900,1.57E+18,,positif
1.94E+18,Fri Jul 04 18:51:54 +0000 2025,0,kalo emg kita lebih nyusruk daripada jaman covid parah sih. serangkaian kebijakan goblok dari 1 orang doang bisa ngalahin pandemi mendunia yang ngebunuh jutaan orang. keren banget lu wok garagara efisiensi mbg danantara itu udah ngalahin chaos nya covid ,1.94E+18,,granatvietcong,in,,0,0,0,https://x.com/undefined/status/1941208363007868974,1.31E+18,,negatif
1.94E+18,Fri Jul 04 18:50:32 +0000 2025,5,@tempodotco Efisiensi tajam ke bawah doank Sengaja buat ngenyangin ego yg atas Kementrian bengkak MBG yg dipaksakan Program sulap Omon2 Antek asing,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941208019246907883,1.22E+18,,negatif
1.94E+18,Fri Jul 04 18:48:43 +0000 2025,0,Tapi scholarship nya kena efisiensi #hokya wkwkwk,1.94E+18,,,in,,0,1,0,https://x.com/undefined/status/1941207561077948858,1.83E+18,,negatif
1.94E+18,Fri Jul 04 18:42:54 +0000 2025,0,@tempodotco kita gak sebodoh itu kok percaya efisiensi ,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941206097643364605,1288894226,,negatif
1.94E+18,Fri Jul 04 18:35:53 +0000 2025,0,@yourboydinn Mirisnya dibalik efisiensi ga berguna itu Ada instansi yang beli remote control harga 3 miliar wkwkwk,1.94E+18,,yourboydinn,in,,0,0,0,https://x.com/undefined/status/1941204331044434296,261664796,,negatif
1.94E+18,Fri Jul 04 18:34:31 +0000 2025,1,@tanyarlfes kalau pengalaman aku di keluarga besar sih tv polytron yg jd best choice untuk harga under 2jtan. pas jaman covid omku beli di online malah lbh murah juga drpd offline store cocok buat yg mau efisiensi budget https://t.co/uBFhl8Cu9O,1.94E+18,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1941203989921702211,1.57E+18,,positif
1.94E+18,Fri Jul 04 18:32:47 +0000 2025,0,Instansi lain efisiensi. Instansi itu malah beli mainan 3 miliar.,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941203553072402845,1.33E+18,,negatif
1.94E+18,Fri Jul 04 18:32:00 +0000 2025,0,@bangherwin efisiensi tapi 3M keluar buat robot anjing polisi. sekali lagi ROBOT ANJING POLISI ,1.94E+18,,bangherwin,in,,0,0,0,https://x.com/undefined/status/1941203355990405224,1.27E+18,,negatif
1.94E+18,Fri Jul 04 18:27:13 +0000 2025,0,SUMPAH YA EFISIENSI TAII,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941202151306588586,1.36E+18,,negatif
1.94E+18,Fri Jul 04 18:23:56 +0000 2025,56,@tempodotco lah yg buang2 pejabatnya tp yg kena efisiensi umbi2annya. ga perlu orang jenius buat paham ya kont,1.94E+18,,tempodotco,in,,1,3,9,https://x.com/undefined/status/1941201324022038560,798310423,,negatif
1.94E+18,Fri Jul 04 18:18:35 +0000 2025,0,@dheppylovelly Presiden Prabowo inspiratif Kemenkeu langsung gas efisiensi anggaran untuk mendukung Asta Cita,1.94E+18,,dheppylovelly,in,,0,0,0,https://x.com/undefined/status/1941199980540330329,1.71E+18,,positif
1.94E+18,Fri Jul 04 18:17:06 +0000 2025,0,@dheppylovelly Kemenkeu dan Presiden Prabowo bener-bener solid lakuin efisiensi anggaran buat Asta Cita,1.94E+18,,dheppylovelly,in,,0,0,0,https://x.com/undefined/status/1941199606139978181,1.84E+18,,positif
1.94E+18,Fri Jul 04 18:12:50 +0000 2025,0,@kompascom Miris di tengah semangat efisiensi anggaran,1.94E+18,,kompascom,in,,0,0,0,https://x.com/undefined/status/1941198532058505475,9.24E+17,,negatif
1.94E+18,Fri Jul 04 18:12:48 +0000 2025,0,EFISIENSI TAIK...,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941198522633814062,1.16E+18,,negatif
1.94E+18,Fri Jul 04 18:07:25 +0000 2025,13,@tempodotco Ini namanya bukan efisiensi anggaran sudahlah jgn membodohi rakyat terus gak bosan apa,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941197167559049354,1.87E+18,,negatif
1.94E+18,Fri Jul 04 18:05:41 +0000 2025,1,@DarsAlexandra1 Efisiensi kata bpk ini...,1.94E+18,,DarsAlexandra1,in,,0,0,0,https://x.com/undefined/status/1941196732966306149,1.88E+18,,netral
1.94E+18,Fri Jul 04 18:05:39 +0000 2025,1,banyak anggaran buat program penting kena pangkas sampe ga sedikit yang nyentuh angka 0 juga dalihnya efisiensi but on the other hand anggaran buat kementerian tertentu bahkan program gajelas malah membengkak negara gilaaaaaaa,1.94E+18,,downteown,in,,0,0,0,https://x.com/undefined/status/1941196722547667322,8.44E+17,,negatif
1.94E+18,Fri Jul 04 18:05:37 +0000 2025,2,selama ini bukan efisiensi anggaran tapi pengalihan anggaran ya jatohnya dana yang dikucurin gajelas arahnya transparansi ga ada belum lagi jumlah wamen stafsus dsbg yang bikin defisitnya makin besar padahal kerjanya ga seberapa yang kena + susah rakyat lagi rakyat lagi,1.94E+18,,,in,,0,1,0,https://x.com/undefined/status/1941196716428116232,8.44E+17,,negatif
1.94E+18,Fri Jul 04 17:50:15 +0000 2025,0,@powtattto polri ga kena efisiensi btw ,1.94E+18,,powtattto,in,,0,1,0,https://x.com/undefined/status/1941192847283323064,1.67E+18,,netral
1.94E+18,Fri Jul 04 17:48:07 +0000 2025,0,* Interoperabilitas: Token bekerja mulus di berbagai wallet exchange &amp; dApp. * Efisiensi Pengembang: Standar mengurangi waktu pengembangan &amp; kesalahan. Next ,1.94E+18,,Dvjanur,in,,0,1,0,https://x.com/undefined/status/1941192313495224509,1409780630,,positif
1.94E+18,Fri Jul 04 17:47:09 +0000 2025,0,@tempodotco Efisiensi kan dana buat ke rakyat nya buat pejabat nya mah kga hadeehh ,1.94E+18,,tempodotco,in,,0,0,0,https://x.com/undefined/status/1941192070682771747,144888567,,negatif
1.94E+18,Fri Jul 04 17:40:27 +0000 2025,0,Manfaat Utama Standar Token: * Interoperabilitas: Token bekerja mulus di berbagai wallet exchange &amp; dApp. * Efisiensi Pengembang: Standar mengurangi waktu pengembangan &amp; kesalahan Next ,1.94E+18,,Dvjanur,in,,0,0,0,https://x.com/undefined/status/1941190381049348512,1409780630,,positif
1.94E+18,Fri Jul 04 17:32:03 +0000 2025,0,@petirngamuk22 efisiensi yg tidak efisien,1.94E+18,,petirngamuk22,in,,0,1,0,https://x.com/undefined/status/1941188267350917485,592608195,,negatif
1.94E+18,Fri Jul 04 17:26:10 +0000 2025,1,Efisiensi atau efisienshit ya ini?? Kok menyedihkan kerasanya,1.94E+18,,,in,,0,2,0,https://x.com/undefined/status/1941186789588525411,1.26E+18,,negatif
1.94E+18,Fri Jul 04 17:17:44 +0000 2025,2,@Pipelcantikk @yourboydinn Baru perkara efisiensi doang aja dampaknya luas bgt ya kemana² blm program² lain ,1.94E+18,,Pipelcantikk,in,,0,0,0,https://x.com/undefined/status/1941184665328722024,1.26E+18,,negatif
1.94E+18,Fri Jul 04 17:05:08 +0000 2025,0,@nariousa Nah iyaa kann efisiensi yg sgt siginifikan efeknya,1.94E+18,,nariousa,in,,0,0,0,https://x.com/undefined/status/1941181494434943160,1.61E+18,,negatif
1.94E+18,Fri Jul 04 17:01:17 +0000 2025,0,@azissubekti @prabowo @Jateng_Twit @Intel_Imut @Gerindra @pemudaidamanid @are_inismyname @DakotaGeorgy @G0LIATH87 @ferrykoto @dwioktariyadi Tepat skali Pak Presiden. Efisiensi komunikasi bkan brarti minim makna justru menuntut ketajaman berpikir. Orientasi pda manfaat nyata adlh esensi dri kepemimpinan yg pro-rakyat.Yg dibutuhkan negeri ini mmang bkan banyak bicara tpi byk kerja n' hasil-,1.94E+18,,azissubekti,in,,0,0,0,https://x.com/undefined/status/1941180527073198363,1.91E+18,,positif
1.94E+18,Fri Jul 04 16:56:13 +0000 2025,0,pkm mendikbud jancok semua aja lo jdiin efisiensi,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941179251505627339,1.46E+18,,negatif
1.94E+18,Fri Jul 04 15:32:38 +0000 2025,0,Palalu. Lapangan kerja sedikit = perusahaan makin peras pegawai dengan beruntung kalian di sini. Lihat aja banyak PHK di luar sana dan mulai memangkas hak2 pekerja dengan dalih efisiensi,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941158217951961304,1.80E+18,,negatif
1.94E+18,Fri Jul 04 15:30:10 +0000 2025,1,@BayuTantoro @akunbudakkucing @ARSIPAJA klo anggota dewan tuh ga ada efisiensi ya kak? enak bener :(,1.94E+18,,BayuTantoro,in,,0,0,0,https://x.com/undefined/status/1941157595022328228,8.04E+17,,negatif
1.94E+18,Fri Jul 04 15:30:09 +0000 2025,0,Gubernur DIY Sri Sultan Hamengku Buwono X menegaskan pentingnya efisiensi dan ketepatan dalam penggunaan anggaran sebagai respons atas dinamika kebijakan nasional dan kondisi keuangan daerah. #GubernurDIY #SriSultanHBX #JogjaIstimewa #HumasJogja https://t.co/xPGH0rFROX,1.94E+18,https://pbs.twimg.com/media/GvBgiVMXMAAHCqQ.jpg,,in,,0,2,0,https://x.com/undefined/status/1941157592480514325,8.04E+17,,positif
1.94E+18,Fri Jul 04 15:28:40 +0000 2025,3,@haninrwd @ARSIPAJA efisiensi tu buat rakyat biasa aja nih. klo pejabat2 sih msih bisa noh dinas2 luar kota. enaknya jadi pejabat di konoha.,1.94E+18,,haninrwd,in,,0,0,0,https://x.com/undefined/status/1941157218424119431,8.04E+17,,negatif
1.94E+18,Fri Jul 04 15:28:32 +0000 2025,0,kapan pengumuman p2mw satu sisi gue bnr bnr ga berharap karena skrng seketat itu buat lolos pendanaan (kena efisiensi) tp timku kayanya bakal sedih bgt kl ga lolos....,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941157184945230280,1.39E+18,,negatif
1.94E+18,Fri Jul 04 15:28:00 +0000 2025,0,@strgzrrth Efisiensi,1.94E+18,,strgzrrth,es,,0,0,0,https://x.com/undefined/status/1941157052111544754,434577034,,netral
1.94E+18,Fri Jul 04 15:22:49 +0000 2025,0,Atas dasar apa istri menteri pergi ke eropa? Statusnya dalam pemerintahan apa? Kalau pake emblem budaya kenapa bukan dirjen budaya yang berkunjung? Kalau memang ranah UMKM detail kerjaannya apa? Pak @prabowo ingat janji Anda tentang efisiensi anggaran. #MisiBudaya https://t.co/NbmU81cKz5,1.94E+18,https://pbs.twimg.com/media/GvBe3TabsAA2eWT.jpg,,in,,0,0,0,https://x.com/undefined/status/1941155746294735309,1.81E+18,,negatif
1.94E+18,Fri Jul 04 15:22:11 +0000 2025,0,Yang di efisiensi ngga tepat sasaran yah defisit lah,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941155587028635683,1.30E+18,,negatif
1.94E+18,Fri Jul 04 15:21:37 +0000 2025,142,@tempodotco Sebenernya bukan efisiensi tapi dana nya di alihkan ke program lain yang gak jelas dan tanpa transparansi.,1.94E+18,,tempodotco,in,,0,0,4,https://x.com/undefined/status/1941155443830886884,1.67E+18,,negatif
1.94E+18,Fri Jul 04 15:18:54 +0000 2025,2,masih bitter banget sama efisiensi. great loss of opportunities common sense and intelligence (we reversed our success),1.94E+18,,,en,,0,0,0,https://x.com/undefined/status/1941154759878304087,1.20E+18,,negatif
1.94E+18,Fri Jul 04 15:13:54 +0000 2025,1,@tempodotco Efisiensi anggaran KL tp nambah KL wamen jabatan2 gak penting kayaknya paling banyak dan gak penting dalam sejarah NKRI. kocak ,1.94E+18,,tempodotco,in,,0,1,0,https://x.com/undefined/status/1941153504044920884,1697016498,,negatif
1.94E+18,Fri Jul 04 15:13:19 +0000 2025,0,@NenkMonica Hi hi hi gw ketawa dulu ye kmaren gw ngegreb Abang supirnye ternyata owner travel utk para ekpatriat n hi ntulah ASN katanya sekarang sepi n banyak yg batalin karna alasan EFISIENSI nah yg satu ni HEBAT juga ya brani maju bro malah ngajuin bini Oya kan utk mbangun negri konoho,1.94E+18,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1941153353918189796,2456041327,,negatif
1.94E+18,Fri Jul 04 15:11:45 +0000 2025,0,@Heraloebss Itu suratnya dari siapa? Takut orangnya kenapa-napa krn memancing perhatian publik. Sdh jelas bertentangan dengan visi Pak @prabowo yang katanya efisiensi.,1.94E+18,,Heraloebss,in,,0,0,0,https://x.com/undefined/status/1941152959225864496,1.81E+18,,negatif
1.94E+18,Fri Jul 04 15:09:11 +0000 2025,0,efisiensi dipake buat jalan2 istri mentri anjing,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941152317086306580,1450288464,,negatif
1.94E+18,Fri Jul 04 15:09:01 +0000 2025,0,Akhir semester genap full ditoke dengan alasan efisiensi kantin ra kuat mbayar.,1.94E+18,,Timisowara,in,,0,0,0,https://x.com/undefined/status/1941152275373977911,1.90E+18,,negatif
1.94E+18,Fri Jul 04 15:08:25 +0000 2025,1,@MartinusButarb1 Apa gunanya efisiensi??? ,1.94E+18,,MartinusButarb1,in,,0,1,0,https://x.com/undefined/status/1941152123196252205,1.60E+18,,negatif
1.94E+18,Fri Jul 04 14:43:22 +0000 2025,0,@dheppylovelly Presiden Prabowo terus kasih arahan inovatif Kemenkeu siap efisiensi demi sukses Asta Cita,1.94E+18,,dheppylovelly,in,,0,0,0,https://x.com/undefined/status/1941145816372265081,1.71E+18,,positif
1.94E+18,Fri Jul 04 14:41:46 +0000 2025,1,@BBCIndonesia Ternyata efisiensi hanya sekedar omon2 belaka..,1.94E+18,,BBCIndonesia,in,,0,0,0,https://x.com/undefined/status/1941145416600600716,245428047,,negatif
1.94E+18,Fri Jul 04 14:40:14 +0000 2025,0,Berangkat jam 8 pagi pulang jam set 9 malem. Kalau di pabrik atau PT kerja lembur pasti dibayar kalau ini dibilang loyalitas. Ya mau gimana lagi ada efisiensi juga.,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941145028245766580,9.96E+17,,negatif
1.94E+18,Fri Jul 04 14:39:42 +0000 2025,35,@tempodotco Lah yg di efisiensi apa bu? Bukannya nambah anggaran mulu apalagi BGN minta nambah anggaran tuh terus menteri malah banyak apalagi ada stafsus segala. Efisiensi anggaran pendidikan ama kesehatan aja bukan sih wkwkwk,1.94E+18,,tempodotco,in,,0,1,1,https://x.com/undefined/status/1941144893784727675,1.55E+18,,negatif
1.94E+18,Fri Jul 04 14:38:56 +0000 2025,0,@dheppylovelly Gercep abis Presiden Prabowo kasih instruksi Kemenkeu langsung jalankan efisiensi demi Asta Cita tetap on track,1.94E+18,,dheppylovelly,in,,0,0,0,https://x.com/undefined/status/1941144704151941311,1.70E+18,,positif
1.94E+18,Fri Jul 04 14:37:53 +0000 2025,0,apakah ini ikut kena efisiensi?,1.94E+18,,,in,,0,0,0,https://x.com/undefined/status/1941144439461933291,1.34E+18,,netral
